,fourth_downs_rate_awayAvg,def_st_td_homeAvg,def_st_td_awayAvg,def_st_td_opp_awayAvg,def_st_td_opp_homeAvg,score_diff_homeAvg,score_diff_awayAvg,home,away,winner,date
4688,0.1560341733293803,0.02560088651516656,0.0503236164030376,0.28262067130733415,0.11441059277138887,5.532290618288594,-1.8082570743317832,Vikings,Broncos,1,2019-11-17
4689,0.32605847146731115,0.2780036248393503,0.2019514407409877,0.07743315030860871,0.46441135065373773,-2.2019789459174977,4.589448571654657,Buccaneers,Saints,0,2019-11-17
4690,0.24251420671583565,0.025676137235094775,0.39706419008725413,0.3493315451320022,0.36155822769318735,-8.297576342349988,-10.295498755134354,Washington,Jets,0,2019-11-17
4691,0.2942541312902122,0.1437010514068523,0.06519888519516966,0.2894729604111688,0.027323171354015068,-0.03959209075264969,-5.926543911409565,Panthers,Falcons,0,2019-11-17
4692,0.31859173034825006,0.5805196851424066,0.20624525431765692,0.0,0.10476699582220385,5.558935589745252,2.801471502581094,Ravens,Texans,1,2019-11-17
4693,0.39722602793809736,0.2680077664998837,0.017060143956179996,0.3177094322244667,0.19234205038646304,8.716280845233541,-5.93577624149654,49ers,Cardinals,1,2019-11-17
4694,0.2214194244339322,0.15571017362220765,0.12540148841553217,0.18292100225602745,0.07993240221241757,-4.274440400089272,-7.78532518508721,Raiders,Bengals,1,2019-11-17
4695,0.26202090414570417,0.28941703465124957,0.7414235723818833,0.3468049091296409,0.0674626636210827,0.19734209966463145,14.739638001243524,Eagles,Patriots,0,2019-11-17
4696,0.20248073924926835,0.3085446447233994,0.32064984584277334,0.030553266687964927,0.1673843460177258,3.5290237499407127,1.1346577525544375,Rams,Bears,1,2019-11-17
4697,0.3815696258138485,0.10115355085550078,0.33489188555315413,0.05448282728350106,0.17241256150891765,1.8039352202027126,4.111387128875023,Chargers,Chiefs,0,2019-11-18
4698,0.459100820604708,0.1929459838145487,0.0,0.3128018748698605,0.0,4.271416178149636,1.043025776570016,Texans,Colts,1,2019-11-21
4699,0.3543458632618737,0.05980343584331993,0.25968381712021327,0.433807697009014,0.2655180002618783,-4.129664395934709,-1.8520411909729886,Falcons,Buccaneers,0,2019-11-24
4700,0.168719427316596,0.08494829484929449,0.04703569232715795,0.26415547790607924,0.28895662531542887,1.0912944124190216,-1.260470269253085,Bills,Broncos,1,2019-11-24
4701,0.2470183953153868,0.2997995769197244,0.41719166055134815,0.533512895439566,0.02856653931172889,1.448586376506507,-5.467347332938288,Bears,Giants,1,2019-11-24
4702,0.2350168777855392,0.11502285948070125,0.4784522182518208,0.19284707370674892,0.4885271030275465,-9.948629374849094,1.8959592493269708,Bengals,Steelers,0,2019-11-24
4703,0.287829474785022,0.0,0.0763937974519598,0.34529082525755983,0.23651575610694517,-3.4457888736874875,-10.558978681485595,Browns,Dolphins,1,2019-11-24
4704,0.30112787312738865,0.18568426037276414,0.1342304141382437,0.025522434042850376,0.07119591318899131,2.751721773976544,-0.7232401574232736,Saints,Panthers,1,2019-11-24
4705,0.33350158590174084,0.5077595803950697,0.305046708430393,0.07523740562440132,0.32617165746214405,-9.144593502025467,-3.592958052234571,Jets,Raiders,1,2019-11-24
4706,0.26606424223831365,0.2709995198343844,0.191335339822863,0.5284200774737641,0.06316956937276487,0.7350760917431969,1.8515884017606383,Eagles,Seahawks,0,2019-11-24
4707,0.30086470200687065,0.0,0.24069569996154175,0.18141975776933805,0.3356260553037992,-8.921471056451072,-1.9224145639960244,Washington,Lions,1,2019-11-24
4708,0.33792536524719075,0.10975707649719185,0.19577115269085021,0.1373267646845975,0.02942186722791584,0.27028606205096384,-1.701201411986736,Titans,Jaguars,1,2019-11-24
4709,0.24726945619934915,0.6949172557827262,0.18513276810251372,0.0,0.47963180037371933,12.325827660972747,5.35766153354596,Patriots,Cowboys,1,2019-11-24
4710,0.19241072891224803,0.4076939652769384,0.030465400566148458,0.01633719567619053,0.3377591963012661,7.849931858109038,1.9388739050937618,49ers,Packers,1,2019-11-24
4711,0.5295918701175615,0.44099030180481424,0.8608785952553275,0.09788298171189055,0.3111616525427954,2.97567901242868,8.071817867031477,Rams,Ravens,0,2019-11-25
4712,0.18592132121114469,0.22523035381531142,0.23422621748015438,0.026750170007211412,0.16976305034948647,-2.2590101720382125,0.2147090517784045,Lions,Bears,0,2019-11-28
4713,0.26431225880864534,0.1734807513181276,0.07943658422859233,0.3476460399932737,0.0,5.550444051094178,2.685979432918142,Cowboys,Bills,0,2019-11-28
4714,0.357425802520295,0.133555354550508,0.3274814874771922,0.06671556033477584,0.24827723739137803,-1.875973017287372,3.438919813406724,Falcons,Saints,0,2019-11-28
4715,0.30607863584813677,0.10754526286228987,0.47487784459429994,0.30504927852441016,0.434894514098377,-9.462591906064521,-7.021829252864318,Bengals,Jets,1,2019-12-01
4716,0.22099740007088384,0.0,0.25580486188278084,0.02754400239335945,0.29315425599532813,2.472428657626777,0.493777916693263,Colts,Titans,0,2019-12-01
4717,0.29673894867121364,0.14879240201893357,0.24950669025021832,0.058159624003622824,0.3229056363440963,-11.069559885389118,0.22238483623665395,Dolphins,Eagles,1,2019-12-01
4718,0.21424885443180336,0.39156975985065295,0.02853585175723272,0.015302467234344799,0.6538170839787332,-5.633652454107651,2.4516474349604693,Giants,Packers,0,2019-12-01
4719,0.22468538114613723,0.4512899203902934,0.0,0.22295189314133057,0.18189891742713965,0.5413443584222829,-2.1373475882040163,Steelers,Browns,1,2019-12-01
4720,0.15663763546641823,0.12558645421435652,0.0,0.3085051421233098,0.10134550691489091,-2.860305904078874,-9.602021916385524,Panthers,Washington,0,2019-12-01
4721,0.3500213423685176,0.17984809086430223,0.24296287970577995,0.5494868850220355,0.12615728167110318,-2.9767102545955506,-3.0156338242363097,Jaguars,Buccaneers,0,2019-12-01
4722,0.3758659595793461,0.8055977969392566,0.5367978150864581,0.3166674406231095,0.09159748524303502,10.346017149005034,8.448234040720163,Ravens,49ers,1,2019-12-01
4723,0.2211767332217786,0.015847981876096182,0.4133530253708396,0.29166085950543763,0.25112898976163955,-5.358641780552029,3.492551113444593,Cardinals,Rams,0,2019-12-01
4724,0.25620460500904074,0.0,0.09567094179308419,0.31344449043446,0.24261273091135907,-1.8469971903971532,1.3826515091264282,Broncos,Chargers,1,2019-12-01
4725,0.34017459942880013,0.31401743662034604,0.28328943547719476,0.06987114293340715,0.20255552977761596,3.438331642045786,-2.637161281734101,Chiefs,Raiders,1,2019-12-01
4726,0.21403705607937867,0.1773608493318783,0.6400484881548846,0.4417613840289894,0.0,1.0850553723806815,12.173740781812914,Texans,Patriots,1,2019-12-01
4727,0.40177961341945306,0.33151233199378466,0.023965889672200258,0.10710377713153572,0.6347754861468741,2.0550548458549254,5.261880689569876,Seahawks,Vikings,1,2019-12-02
4728,0.20615317609240105,0.21964563394508382,0.16278535745037945,0.0,0.025084971753303174,0.43957545724235825,4.874883115711183,Bears,Cowboys,1,2019-12-05
4729,0.33984662069106575,0.12512838608643484,0.11767419050086701,0.0949604840881518,0.3832664513334335,-3.000583270403413,-3.0591338380505353,Falcons,Panthers,1,2019-12-08
4730,0.5694422982146865,0.07440137326724422,0.7529525738500751,0.08561165700051912,0.3043433545846575,3.99467443589774,12.673817916538141,Bills,Ravens,0,2019-12-08
4731,0.2504628560400397,0.0,0.09010229668894307,0.4072484480210633,0.20722877278836693,-0.5488375153367429,-9.344665910422082,Browns,Bengals,1,2019-12-08
4732,0.16406656495272476,0.026267240721130656,0.07545035138141046,0.2890162964656261,0.014085915286193266,0.2193078323373383,-8.504940164748646,Packers,Washington,1,2019-12-08
4733,0.2799687420872813,0.022467772302722275,0.2110702336991738,0.21217512759564522,0.07871367446668519,5.3388783683451315,-2.1778385392639983,Vikings,Lions,1,2019-12-08
4734,0.37703725989209824,0.30729434799176525,0.5027842356781863,0.29660217054388316,0.06260297268073223,2.9722888994410352,10.118521465592089,Saints,49ers,0,2019-12-08
4735,0.26717988162462375,0.5946398147686219,0.13932913014374537,0.30236867487770375,0.2857282510462974,-4.106829571265293,-11.442962449058268,Jets,Dolphins,1,2019-12-08
4736,0.4213402360191466,0.3779793765440032,0.0,0.2773406131153384,0.5148712976061663,-1.695067221523525,1.7889114518412148,Buccaneers,Colts,1,2019-12-08
4737,0.2073370457324767,0.16754277573144538,0.0,0.22716418544171607,0.0,1.2265635239310044,-2.937979064956898,Texans,Broncos,0,2019-12-08
4738,0.255713148419506,0.16839739069945536,0.08896107878854113,0.2914611217027845,0.11812500732731883,-4.383521532075456,0.780511408816138,Jaguars,Chargers,0,2019-12-08
4739,0.24122484803603012,0.2654012134699303,0.23548942766468145,0.02535652102726298,0.21557719578995518,-4.463093632731091,1.961738794986017,Raiders,Titans,0,2019-12-08
4740,0.3663088949658857,0.601043338561997,0.2940442659257081,0.189671926195174,0.4148400348073316,11.560436469707954,3.5984305946288573,Patriots,Chiefs,0,2019-12-08
4741,0.19030854502659497,0.014857620075065428,0.41970160290929015,0.1691667900439931,0.3840953369299529,-5.799600477946981,0.8776549655858492,Cardinals,Steelers,0,2019-12-08
4742,0.2267944652822613,0.3404317201190542,0.3061563428779659,0.5862241691538445,0.24977380010468336,0.33507103355692935,2.5563790652054084,Rams,Seahawks,1,2019-12-08
4743,0.2847608186957639,0.23409710542756196,0.36026393235535326,0.6015446999919696,0.0545676735896325,0.09010479684739281,-5.486388248573712,Eagles,Giants,1,2019-12-09
4744,0.28829319607594245,0.7087273147603146,0.5577593108174317,0.257755789305804,0.08058318928097646,12.114843329594951,-4.94477892561723,Ravens,Jets,1,2019-12-12
4745,0.22291508227675,0.08453557447595247,0.5651044101838694,0.39003499107289746,0.3820877244311729,-7.2018480133833,10.27140968286395,Bengals,Patriots,0,2019-12-15
4746,0.3327152065133673,0.1996707289262313,0.5007267396011237,0.4831011057107908,0.20071594958964817,-2.2210249082407607,-0.2103695492232066,Lions,Buccaneers,0,2019-12-15
4747,0.17408980010381778,0.024640237074855013,0.18577071852872204,0.02374470028305442,0.01321342792541273,1.3238316466538085,0.6494749360325018,Packers,Bears,1,2019-12-15
4748,0.39132815644526686,0.2943086331575132,0.1340471367088041,0.0,0.02378623707644679,2.6109048511203694,1.5589644712191038,Titans,Texans,0,2019-12-15
4749,0.2249264782569414,0.3955773411036455,0.0,0.21300386014199882,0.13119340139804322,5.620272831453552,-2.5143319924289633,Chiefs,Broncos,1,2019-12-15
4750,0.279029569074931,0.3379843062211457,0.120417288353811,0.28359947842856,0.5643436653748943,-6.510876067059089,-10.367326959867691,Giants,Dolphins,1,2019-12-15
4751,0.28186314822317216,0.07078238337749275,0.21992091336070566,0.05126322512139836,0.2711354145371593,-7.531338732988377,-0.3859715119741212,Washington,Eagles,0,2019-12-15
4752,0.24213673369954428,0.1103893895793728,0.28656690236112853,0.6952595000202111,0.06809248398804489,-3.1286568913576494,2.873165555371103,Panthers,Seahawks,0,2019-12-15
4753,0.3095026669831067,0.24903987181165563,0.15797809914924965,0.2574404895408757,0.34816853607253273,-6.300148917426691,-5.326521680354638,Raiders,Jaguars,0,2019-12-15
4754,0.2537592125101602,0.013695030736271926,0.0,0.19434003831515684,0.4275218331099836,-7.201158629688935,-0.8614635034542206,Cardinals,Browns,1,2019-12-15
4755,0.3656992632884376,0.08231932555124596,0.14729127730826141,0.07232335158812109,0.26970089942381975,0.103978696414678,4.235097183848999,Chargers,Vikings,0,2019-12-15
4756,0.20682853107910815,0.15414592415511133,0.39310885517366856,0.2354386210238941,0.0,3.733339586342476,2.101845954868357,Cowboys,Rams,1,2019-12-15
4757,0.38753652369078795,0.47149214791235333,0.11834409625584077,0.3624862689182847,0.27814236115929386,8.957202785716444,-3.2902013097632645,49ers,Falcons,0,2019-12-15
4758,0.335684287064156,0.37273677935354765,0.07034236126976542,0.24630227664796628,0.15869554714711118,1.0091710184613534,4.905187172573248,Steelers,Bills,0,2019-12-15
4759,0.41934795810525843,0.2909877879892412,0.0,0.33108061401362865,0.059280948904420906,3.233120169601885,0.6203408160659272,Saints,Colts,1,2019-12-16
4760,0.39674036807661295,0.46006396426894686,0.1260063434014251,0.14218054372104355,0.5752595069969615,0.04663800829718723,0.28669578778282157,Buccaneers,Texans,0,2019-12-21
4761,0.31958133642085007,0.5319188097960987,0.055563740043923976,0.22956813649754473,0.3671302939625327,9.186314044605426,3.765012408453983,Patriots,Bills,1,2019-12-21
4762,0.2287969426277498,0.4428481602564004,0.37004127279131094,0.3624214499490975,0.26124471738108734,8.59476407513453,3.207554902559469,49ers,Rams,1,2019-12-21
4763,0.30627785123189377,0.11033995915940159,0.14839483056588668,0.2418236327183876,0.3379697118293165,-1.61167138047692,-7.457913547931479,Falcons,Jaguars,1,2019-12-22
4764,0.5126476489435471,0.14209938905793243,0.6341276277859467,0.07575388902848942,0.18249272802002017,-0.360644991338825,11.702954273808569,Browns,Ravens,0,2019-12-22
4765,0.34454625183157694,0.419244199648914,0.2716161717829917,0.055334502222056374,0.02234210029027695,4.243473180749123,2.9091800969720727,Titans,Saints,0,2019-12-22
4766,0.31110053213326594,0.14112951099612872,0.1037105559139303,0.06397271870846644,0.31146034635733066,0.43812472812758424,-4.350103659557629,Colts,Panthers,1,2019-12-22
4767,0.28088948554736837,0.11309007085341007,0.07941463038256619,0.5012988166559639,0.2663428611283868,-9.6176979695638,-7.303857114111211,Dolphins,Bengals,1,2019-12-22
4768,0.1879989782319189,0.5238475786865099,0.42123148308764957,0.14909518763372243,0.23211343713472504,-4.264255292817659,1.3329281216565523,Jets,Steelers,1,2019-12-22
4769,0.27019756472039136,0.0664889216531435,0.29585179963199504,0.5182871524983352,0.23388432250867447,-7.410253543089841,-6.559727928144399,Washington,Giants,0,2019-12-22
4770,0.34019363292939375,0.14258910423997495,0.18620510025913023,0.18717983210626216,0.20008562787626957,-1.37411950789121,-3.003508981819788,Broncos,Lions,1,2019-12-22
4771,0.3402917089472889,0.0774175537381058,0.23398488471111512,0.4690654594475996,0.25364133797914723,2.5509740795445883,-7.430414544395081,Chargers,Raiders,0,2019-12-22
4772,0.25696513379235236,0.20631102736799456,0.14504285579427562,0.0,0.048090781724091265,-0.10260137700402633,2.988390045917483,Eagles,Cowboys,1,2019-12-22
4773,0.4274322961470213,0.41231234837424036,0.012862953152612815,0.4730218773888048,0.6551201756383719,1.5367273099720822,-7.171631838544563,Seahawks,Cardinals,0,2019-12-22
4774,0.4117311351459947,0.15346178112328535,0.3720409350921394,0.12338754185937521,0.022330024002387587,1.0285431821087432,5.704907545424499,Bears,Chiefs,0,2019-12-22
4775,0.2883145100125998,0.13869013938561475,0.023139255507004707,0.012408520419697118,0.04725232731283269,4.968846266035772,1.6310038273213232,Vikings,Packers,0,2019-12-23
4776,0.2804120330066536,0.052266123243010144,0.5652696615806097,0.22012194043590466,0.21594364427887225,3.9953851054439826,-5.340165441957091,Bills,Jets,0,2019-12-29
4777,0.31753191156250055,0.07469299973692159,0.13366117269679756,0.1716558543812541,0.610156188018977,-8.173851376375445,-1.4596272683890252,Bengals,Browns,1,2019-12-29
4778,0.29431660584779945,0.17512722532475172,0.021760519316478405,0.011669167497631751,0.2943393149495741,-4.205889385689711,2.1611811176844284,Lions,Packers,0,2019-12-29
4779,0.3033881890275634,0.3502955725054917,0.07288919156694343,0.3773467008563935,0.11617568267043195,6.722922532704305,0.338720429528125,Chiefs,Chargers,1,2019-12-29
4780,0.18290103404225155,0.26960382959949675,0.1433559119801286,0.0,0.044435471023275025,6.6197077063759835,0.43979242314342293,Vikings,Bears,0,2019-12-29
4781,0.26248748790860377,0.6387593016750059,0.10638631266179728,0.2505545772976921,0.34593769883820946,10.178262578721856,-10.121991703662868,Patriots,Dolphins,0,2019-12-29
4782,0.3561427250825967,0.5711834652714349,0.17313097975028535,0.31780066464254914,0.5410956889587895,1.315751489345832,-0.8902869707974335,Buccaneers,Falcons,0,2019-12-29
4783,0.3512279240079028,0.0975516422453323,0.2550982730643,0.05196942385668057,0.06017366037540792,-4.476776359730874,4.447538218038716,Panthers,Saints,0,2019-12-29
4784,0.1598096813674736,0.13556235026243493,0.06251845525806066,0.3587974604322258,0.0,4.3151188379242775,-7.582310087240414,Cowboys,Washington,1,2019-12-29
4785,0.3401978218282108,0.13410203789284084,0.22010054436386206,0.41097472393755513,0.18817630277078365,-2.752024110622456,-7.094602769863843,Broncos,Raiders,1,2019-12-29
4786,0.4367512071895805,0.3486961681438746,0.012096019676412216,0.44481868730946905,0.3415158798290805,1.5203234970770965,-5.414132376627856,Rams,Cardinals,1,2019-12-29
4787,0.26188212582870146,0.2789272513518326,0.3329344144774046,0.04539629388434565,0.48863792965650343,-5.041995372650519,0.6589187665226266,Giants,Eagles,0,2019-12-29
4788,0.44921258870972147,0.1395602463840939,0.13255728644888085,0.292542205086283,0.22742682905446904,-6.705669581729174,-1.4832587658144878,Jaguars,Colts,1,2019-12-29
4789,0.19335784579266985,0.5805691480369152,0.39621916373248184,0.14024205913516397,0.11943525769620625,12.438441528853796,0.840010210778463,Ravens,Steelers,1,2019-12-29
4790,0.28861588633624014,0.09764335343541426,0.39429102212211997,0.021012311123649034,0.13379671419794123,0.310171114648105,3.9555977865941037,Texans,Titans,0,2019-12-29
4791,0.42467153777002625,0.367038990630611,0.41660981846283496,0.3147575954195922,0.6164702472688697,1.5792569185965533,7.7837476694513885,Seahawks,49ers,0,2019-12-29
4792,0.3808769207697562,0.22709813060903863,0.04935009051239801,0.20389571159105677,0.12637991940625595,0.5259937122257727,3.3409363070990796,Texans,Bills,1,2020-01-04
4793,0.2969034577837577,0.6040944914953249,0.3712135279262787,0.0,0.32716401580490395,9.964084560869026,3.0064560968802443,Patriots,Titans,0,2020-01-04
4794,0.3258061910902381,0.24109384980733067,0.2531402930539698,0.041721989533801566,0.04911639863088319,4.8446514004589805,5.469567107534461,Saints,Vikings,0,2020-01-05
4795,0.28803629521375546,0.3138212833082181,0.3252406146786526,0.5807658735507695,0.042790179040470534,1.0867859264481927,0.39700206144976,Eagles,Seahawks,0,2020-01-05
4796,0.3372695644399017,0.5276702921950026,0.23918182365287793,0.020006331901070262,0.2775415706631304,7.817333364298339,5.171444501647944,49ers,Vikings,1,2020-01-11
4797,0.2737153025134828,0.5428886470302803,0.34978713399893535,0.0,0.11168358786830243,12.74084259149859,4.022771054253861,Ravens,Titans,0,2020-01-11
4798,0.40376645384146903,0.33009932071372433,0.21360362697529864,0.1188702394406578,0.10947758676670559,7.898912283172729,-0.9610442686008946,Chiefs,Texans,1,2020-01-12
4799,0.299377465209218,0.020432284421140586,0.3066922784051812,0.5376655972612608,0.010956896101693175,2.942383558137311,0.07401151669291228,Packers,Seahawks,1,2020-01-12
4800,0.2494531235315139,0.3114358688959891,0.39535986917346083,0.0,0.10328784465719575,8.184391108981634,4.095878202815132,Chiefs,Titans,1,2020-01-19
4801,0.32007825807530244,0.49621665344349203,0.0,0.010352340253852593,0.2609977317711375,7.622380199579187,2.843407792361047,49ers,Packers,1,2020-01-19
4802,0.39100945122372566,0.26884775514500947,0.451618722989768,0.24238918094916925,0.09573616232738323,8.580749808526122,8.158319805403616,Chiefs,49ers,1,2020-02-02
4803,0.4118394763725096,0.25392201536302594,0.20215510434543493,0.11249914618946003,0.09042113544217258,8.630319489833857,-0.6968466014859815,Chiefs,Texans,1,2020-09-10
4804,0.2776942071150363,0.14327771824415297,0.2894757675290015,0.5074831432029725,0.27949383579019477,0.07220259294866072,0.5181355988571268,Falcons,Seahawks,0,2020-09-13
4805,0.28005918882001735,0.046404125106342335,0.5087471372239671,0.20575729900501294,0.19172410852906327,2.718968219665075,-4.548620855400491,Bills,Jets,1,2020-09-13
4806,0.19594271355092444,0.16492392521349913,0.13506788152337001,0.0,0.27719045440318063,-4.4969300605343445,-1.2265973277159374,Lions,Bears,0,2020-09-13
4807,0.32936977704556997,0.2256354424918236,0.0,0.009585927156963218,0.0,5.040210629137299,3.0262605937884364,Vikings,Packers,0,2020-09-13
4808,0.2702670639145298,0.5476044905016778,0.10019011026879548,0.2359616580340564,0.43948221795043396,8.813839897857237,-9.369749406106394,Patriots,Dolphins,1,2020-09-13
4809,0.287326245024216,0.05886681395584538,0.29609309158431596,0.04037290354553696,0.337840454693103,-7.396804700058256,2.1250938606137164,Washington,Eagles,1,2020-09-13
4810,0.380414829192897,0.0918601866520779,0.2072688816341776,0.38701526912006073,0.056662948428099894,-6.306646716636626,-6.140151232626695,Panthers,Raiders,0,2020-09-13
4811,0.44197691420925445,0.1313984904965716,0.1252808922009334,0.27648384665577475,0.21412646373476868,-7.185528168898279,0.506247148225289,Jaguars,Colts,1,2020-09-13
4812,0.3158807545104343,0.5778604170103647,0.12586336656860925,0.14194974066457391,0.10532677614486186,13.121742345786421,-2.296854838491089,Ravens,Browns,1,2020-09-13
4813,0.2939013668475169,0.07033031240355592,0.0686837669006535,0.35557525450872557,0.5745180334098342,-7.761180873758333,-0.164435143161622,Bengals,Chargers,0,2020-09-13
4814,0.36530179634067245,0.3590284922829357,0.5392945658899899,0.6455802481745022,0.04634564808136067,6.645050054214574,0.9711385995273136,Saints,Buccaneers,1,2020-09-13
4815,0.4790381754479421,0.42503619042346236,0.011387613741669599,0.4187677873932816,0.22812201714859442,8.80745574900115,-4.176636800309177,49ers,Cardinals,0,2020-09-13
4816,0.28789469932299944,0.32978648599253835,0.12778744105437725,0.0,0.4569044586028228,0.9971536693079897,3.7711783883451195,Rams,Cowboys,1,2020-09-13
4817,0.1791244338558872,0.24283683240383572,0.3731049793415328,0.13206077687794027,0.46004960641857556,-4.3700559442764675,0.41560532957922847,Giants,Steelers,0,2020-09-14
4818,0.23138736434964102,0.12626113871547048,0.36415482493900353,0.0,0.17717370026913437,-2.0523111906038043,4.7943043048258644,Broncos,Titans,0,2020-09-14
4819,0.35298734851683145,0.11864322074060402,0.06629132938612042,0.541524172002851,0.13380680077835164,-2.8816570651539877,-6.60738891445695,Browns,Bengals,1,2020-09-17
4820,0.2714564852546048,0.12738625204180312,0.21921978430678818,0.433587358623862,0.0,-1.0948253978068034,-5.474730986055121,Bears,Giants,1,2020-09-20
4821,0.3607112704915918,0.09998146645983692,0.26711258363947293,0.3762374428296973,0.0,5.52650071177574,0.5991110831664943,Cowboys,Falcons,1,2020-09-20
4822,0.32033048296712663,0.0,0.13628688410410034,0.2613096561471063,0.0,1.7090084489161943,-4.570916554762504,Packers,Lions,1,2020-09-20
4823,0.40001694571699287,0.32523507734454576,0.25601074250026273,0.201776602030873,0.0,3.983302127191026,-5.381920815667429,Titans,Jaguars,1,2020-09-20
4824,0.2977880598139644,0.11822192257287971,0.2136195271960991,0.0,0.39221566890619247,-0.7143424579446609,3.5323946698609845,Colts,Vikings,1,2020-09-20
4825,0.3497343054981482,0.22592907764649617,0.043902245546027764,0.1813872984448487,0.22244730263189588,-8.645484706527572,2.3703704373487424,Dolphins,Bills,0,2020-09-20
4826,0.3519755000995406,0.4796197590483515,0.393988789061811,0.19420739946848378,0.19397704468610982,-3.866601606601717,7.604525915826281,Jets,49ers,0,2020-09-20
4827,0.25278391235647635,0.2796212840090611,0.28931387289669547,0.4302959975790771,0.038126938619783064,1.2492486551431572,1.228346825878898,Eagles,Rams,0,2020-09-20
4828,0.22631031917983255,0.35170296026564346,0.11900285892766072,0.16698864807747885,0.19036967344283184,-0.7653167077571165,-1.8103980581034183,Steelers,Broncos,1,2020-09-20
4829,0.33030814968583316,0.6388993228273051,0.0865903819515485,0.1851995596250403,0.7388365271960546,0.6522835227648623,-7.995771132746448,Buccaneers,Panthers,1,2020-09-20
4830,0.1765403701779859,0.01073196379617952,0.05548261731986688,0.3087768979958182,0.37533243437938124,-4.264545598984666,-8.78907229721093,Cardinals,Washington,1,2020-09-20
4831,0.39434491726045906,0.06479359136859097,0.2356182690925288,0.08390320702128473,0.3148740194357807,-0.6921696672770499,8.768420923681223,Chargers,Chiefs,0,2020-09-20
4832,0.4576076244503069,0.19050314274137953,0.5177531457313604,0.09784358588228825,0.10601483931957909,-2.08174902921697,11.030342342777697,Texans,Ravens,0,2020-09-20
4833,0.2391635149346831,0.27346877669822056,0.5190529197935546,0.4807307973278217,0.46987752253322235,0.14499106974666143,7.764491707853244,Seahawks,Patriots,1,2020-09-20
4834,0.3008953549948419,0.19538687152681106,0.33908236541612014,0.04377087700824175,0.36482901856892413,-5.882790671932403,6.081137681091757,Raiders,Saints,1,2020-09-21
4835,0.12056343715977977,0.11698877360428139,0.09803604487197523,0.10582916430126792,0.09594772901394699,-1.7416998042066498,-5.141541673651746,Jaguars,Dolphins,0,2020-09-24
4836,0.15444668304777392,0.11753879575210394,0.060624005531692365,0.0,0.17892178038055967,-1.32888849369118,-0.08823944023168373,Falcons,Bears,0,2020-09-27
4837,0.17847387394284658,0.021284049483970294,0.13788515191678585,0.20507633595766517,0.08793755735834236,2.308602428820841,0.8847459036869842,Bills,Rams,1,2020-09-27
4838,0.11582144459639505,0.05642940384798919,0.026382866626440946,0.1420803652478721,0.06364154607061283,-5.036612386259625,-3.046134580448074,Browns,Washington,1,2020-09-27
4839,0.2384081865745185,0.10574780823785146,0.15113591001696575,0.0,0.0,0.8530963127401707,1.7706151836217452,Vikings,Titans,0,2020-09-27
4840,0.17950144999098183,0.252068647320069,0.09294395287419219,0.17354621036733736,0.23345820278926208,4.842042978029742,-2.2748766039326727,Patriots,Raiders,1,2020-09-27
4841,0.20732425821931155,0.10394490547257904,0.14578750256090686,0.07140190934813352,0.2055890947469881,-3.666153383463244,3.4265592103845837,Giants,49ers,0,2020-09-27
4842,0.21498717565614667,0.1359946770116389,0.0315269081056283,0.2575387002464437,0.018543154615054118,-0.5025971042081863,-3.552496646369593,Eagles,Bengals,0,2020-09-27
4843,0.30382277856628814,0.16682329455605702,0.09537633729782943,0.05307685179370572,0.09029806312493599,0.7506253587358624,-2.4575677422891204,Steelers,Texans,1,2020-09-27
4844,0.1185607542039648,0.056297022118710745,0.2281761605269777,0.0922833900226877,0.17664082597681893,-1.2202545834265348,-2.9478775284764773,Colts,Jets,1,2020-09-27
4845,0.21651824909739587,0.020652508882597738,0.041188885942261846,0.0880948133733979,0.14986278814857865,-0.05645682539894503,-4.246858768540528,Chargers,Panthers,0,2020-09-27
4846,0.27978520806076956,0.05642732240821638,0.3038845168414417,0.5803253159235977,0.07918063791482483,-1.0836929467390952,-0.9108503983922012,Broncos,Buccaneers,0,2020-09-27
4847,0.19522810372129112,0.005102212473751493,0.06483566870431857,0.12431266887173233,0.16892678120445914,-1.4438886548991092,-2.6267256095886022,Cardinals,Lions,0,2020-09-27
4848,0.1774625713491786,0.1357771229850585,0.04760055951930526,0.0,0.23329397577007946,1.4697911020998027,2.2828573053515138,Seahawks,Cowboys,1,2020-09-27
4849,0.23661648500644283,0.38572781979481274,0.0,0.0,0.021300599991667193,4.141745397098836,1.9692603292932578,Saints,Packers,0,2020-09-27
4850,0.26875372195572256,0.25555390082641666,0.12711789911389523,0.045266436454787354,0.04829388338673063,8.963299418406766,5.955427501144802,Ravens,Chiefs,0,2020-09-28
4851,0.12753445221155593,0.20083203215169823,0.05086118525273534,0.0669287292477235,0.0830033736821047,-4.538546423545272,-1.4530547436988512,Jets,Broncos,0,2020-10-01
4852,0.327782136108176,0.028583012061468023,0.09633441131053244,0.08625937689264424,0.233490444123975,-3.715096605166202,-1.9305464572298745,Bengals,Jaguars,1,2020-10-04
4853,0.21714973209521016,0.042835815365656234,0.051166670347003444,0.05770619191619752,0.0,2.1515464097235033,-4.073245595046964,Cowboys,Browns,0,2020-10-04
4854,0.16042339633558098,0.058311137831180235,0.3474814740056532,0.019188566399609367,0.21820016751245372,-4.517491303669178,2.7110430994559076,Lions,Saints,0,2020-10-04
4855,0.2800946065971992,0.08817364408003986,0.1251112654008683,0.3168569366358827,0.08638110045236765,-4.899364532064532,1.848386181481458,Dolphins,Seahawks,0,2020-10-04
